日期,Latitude,Longitude
09月03日,23.0153874,120.2274387
09月03日,23.0153874,120.2274387
09月03日,23.0263164,120.2060016
09月03日,22.9790666,120.1969402
09月03日,23.0068369,120.2100531
09月03日,23.0145383,120.2195684
09月03日,23.0144853,120.2283316
09月03日,23.1311343,120.4704129
09月03日,23.025434,120.2061077
09月03日,22.9776451,120.1962919
09月04日,22.9982223,120.1933076
09月04日,23.0137872,120.218328
09月04日,23.0217347,120.227811
09月04日,22.9982223,120.1933076
09月04日,23.0047261,120.2095967
09月04日,23.0204411,120.2286913
09月04日,22.9918166,120.1579506
09月05日,23.0102173,120.2091672
09月05日,23.0104919,120.2120262
09月05日,22.9816175,120.1914653
09月05日,22.9849463,120.190434
09月06日,23.0022274,120.190948
09月06日,23.010234,120.2368
09月06日,22.975531,120.196861
09月06日,23.0022274,120.190948
09月06日,23.010234,120.2368
09月06日,22.9849463,120.190434
09月07日,23.004103,120.1909534
09月07日,23.0089814,120.2137009
09月07日,23.0229966,120.1988718
09月07日,22.9781741,120.1888805
09月07日,23.004103,120.1909534
09月07日,23.0020765,120.2044383
09月07日,23.0229966,120.1988718
09月07日,22.9781741,120.1888805
09月08日,22.9965617,120.198531
09月08日,23.0020765,120.2044383
09月08日,22.9658566,120.1859523
09月08日,23.0020765,120.2044383
09月08日,23.0017534,120.2062211
09月08日,22.9698862,120.1852356
09月09日,22.9965807,120.1967339
09月09日,23.0079621,120.2089203
09月09日,22.975668,120.1892072
09月09日,22.9943034,120.1923404
09月09日,23.0079621,120.2089203
09月09日,23.0137872,120.218328
09月09日,22.9752494,120.1865908
09月10日,22.9892856,120.1916559
09月10日,23.0068093,120.191224
09月10日,22.9864633,120.2139534
09月10日,22.9897911,120.1944008
09月10日,23.0068093,120.191224
09月10日,22.9864633,120.2139534
09月11日,22.9907552,120.1942737
09月11日,23.0159725,120.1926548
09月11日,22.9788784,120.1938121
09月11日,22.998857,120.195917
09月11日,23.0159725,120.1926548
09月11日,22.9795118,120.1943692
09月12日,23.0028592,120.2206589
09月12日,22.9843142,120.1963711
09月12日,23.0028592,120.2206589
09月12日,22.9852426,120.1957805
09月13日,22.9914679,120.1996507
09月13日,22.9886146,120.2360187
09月13日,23.0014309,120.190367
09月13日,22.9850963,120.2282916
09月14日,22.9948555,120.1993164
09月14日,23.004726,120.2095967
09月14日,22.9982223,120.1933076
09月14日,23.004726,120.2095967
09月14日,22.9755921,120.1914431
09月15日,22.9930185,120.2237838
09月15日,22.9817861,120.1896682
09月15日,22.9813884,120.1863575
09月15日,22.9862711,120.2259161
09月15日,22.9791342,120.1868432
09月16日,22.9943034,120.1923404
09月16日,23.0246827,120.1913975
09月16日,22.9814464,120.1949463
09月16日,22.9928443,120.1723945
09月16日,23.0254315,120.1896059
09月16日,22.9814464,120.1949463
09月17日,22.9905073,120.1954312
09月17日,23.0044362,120.2225096
09月17日,22.9624922,120.1925225
09月17日,22.9897911,120.1944008
09月17日,23.0044362,120.2225096
09月17日,22.9771738,120.1893292
09月17日,22.9905073,120.1954312
09月17日,23.0044362,120.2225096
09月17日,22.9624922,120.1925225
09月17日,22.9897911,120.1944008
09月17日,23.0044362,120.2225096
09月17日,22.9771738,120.1893292
09月18日,23.0001187,120.1918672
09月18日,23.0086008,120.183011
09月18日,22.9829027,120.1902544
09月18日,23.0014309,120.190367
09月18日,23.0086008,120.183011
09月18日,22.9687954,120.1991287
09月19日,23.0137872,120.218328
09月19日,23.0189294,120.2428958
09月19日,22.9970992,120.2322494
09月19日,22.9745067,120.1924609
09月19日,22.9817861,120.1896682
09月19日,23.0137872,120.218328
09月19日,23.0169602,120.2395459
09月19日,22.9867372,120.2270444
09月19日,22.9687954,120.1991287
09月20日,23.0012214,120.1953678
09月20日,23.0268638,120.2090036
09月20日,22.9874305,120.2205402
09月20日,23.0001187,120.1918672
09月20日,23.0264309,120.2109878
09月20日,22.9784657,120.2227211
09月21日,22.9918428,120.1949085
09月21日,23.0264309,120.2109878
09月21日,22.9814464,120.1949463
09月21日,23.0068093,120.191224
09月21日,23.0264309,120.2109878
09月21日,22.9894924,120.219974
09月21日,22.9814464,120.1949463
09月22日,22.9948606,120.2034776
09月22日,23.0020765,120.2044383
09月22日,23.0068369,120.2100531
09月22日,23.0150779,120.2262742
09月22日,23.0246827,120.1913975
09月22日,22.9876894,120.2265009
09月22日,22.9624922,120.1925225
09月22日,22.9954761,120.2056406
09月22日,23.0020765,120.2044383
09月22日,23.0068369,120.2100531
09月22日,23.0150779,120.2262742
09月22日,23.0246827,120.1913975
09月22日,22.9876894,120.2265009
09月22日,22.9727896,120.1859204
09月22日,22.9948606,120.2034776
09月22日,23.0020765,120.2044383
09月22日,23.0068369,120.2100531
09月22日,23.0150779,120.2262742
09月22日,23.0246827,120.1913975
09月22日,22.9876894,120.2265009
09月22日,22.9624922,120.1925225
09月22日,22.9954761,120.2056406
09月22日,23.0020765,120.2044383
09月22日,23.0068369,120.2100531
09月22日,23.0150779,120.2262742
09月22日,23.0246827,120.1913975
09月22日,22.9876894,120.2265009
09月22日,22.9727896,120.1859204
09月23日,22.9930863,120.2091377
09月23日,22.9993886,120.2094168
09月23日,23.0101748,120.2335556
09月23日,23.0381178,120.188108
09月23日,22.9816175,120.1914653
09月23日,22.9884387,120.2080123
09月23日,22.9993886,120.2094168
09月23日,23.0101748,120.2335556
09月23日,23.0346296,120.1915051
09月23日,22.9816175,120.1914653
09月24日,23.004103,120.1909534
09月24日,23.0028592,120.2206589
09月24日,22.9943326,120.2146941
09月24日,22.978402,120.1900724
09月24日,22.9868385,120.2043061
09月24日,23.002859,120.2206589
09月24日,22.9943326,120.2146941
09月24日,22.978402,120.1900724
09月25日,22.9981488,120.1983336
09月25日,23.0116327,120.2127919
09月25日,22.975228,120.218398
09月25日,22.9685684,120.1953595
09月25日,22.989087,120.2045916
09月25日,23.0081293,120.2145037
09月25日,22.9751638,120.2157222
09月25日,22.9685684,120.1953595
09月26日,22.9964654,120.2015978
09月26日,23.0000536,120.2270729
09月26日,22.9688761,120.1859979
09月26日,22.9943034,120.1923404
09月26日,23.0172804,120.1871243
09月27日,23.0046136,120.2247702
09月27日,22.9755921,120.1914431
09月27日,23.0250423,120.1870767
09月27日,22.9863004,120.2145632
09月28日,22.9902138,120.2083827
09月28日,22.9877336,120.1780478
09月28日,22.960259,120.1914905
09月28日,22.9908646,120.21103
09月28日,23.0159725,120.1926548
09月29日,22.9878743,120.2246663
09月29日,22.9904876,120.1977304
09月29日,22.9838677,120.196137
09月29日,22.9843377,120.2240941
09月29日,22.9884387,120.2080123
09月29日,23.0109078,120.214365
09月29日,22.9796325,120.1996441
09月30日,22.9881152,120.2280762
09月30日,23.0028903,120.1901084
09月30日,23.0076695,120.2208365
09月30日,22.9687954,120.1991287
09月30日,22.9881152,120.2280762
09月30日,22.9908137,120.1989929
09月30日,23.0076695,120.2208365
09月30日,22.9687954,120.1991287
10月01日,22.991,120.22
10月01日,22.989,120.196
10月01日,22.976,120.187
10月01日,22.995,120.174
10月01日,22.995,120.206
10月01日,22.984,120.187
10月01日,23.021,120.19
10月01日,22.959,120.33
10月02日,22.981,120.227
10月02日,22.997,120.207
10月02日,22.963,120.191
10月02日,22.981,120.22
10月02日,22.985,120.203
10月02日,22.963,120.191
10月03日,22.985,120.227
10月03日,22.987,120.232
10月03日,22.964,120.195
10月03日,23.025,120.207
10月03日,22.985,120.227
10月03日,22.987,120.232
10月03日,22.974,120.19
10月03日,23.021,120.19
10月04日,22.988,120.21
10月04日,23.009,120.226
10月04日,23.034,120.258
10月04日,22.994,120.183
10月04日,23.028,120.302
10月04日,22.988,120.21
10月04日,23.0,120.203
10月04日,23.029,120.252
10月04日,22.989,120.166
10月05日,22.992,120.215
10月05日,23.002,120.193
10月05日,23.001,120.2
10月05日,22.986,120.19
10月05日,22.992,120.215
10月05日,22.997,120.207
10月05日,23.015,120.191
10月05日,22.972,120.187
10月6日,23.006,120.238
10月6日,23.003,120.163
10月6日,22.999,120.164
10月6日,23.003,120.163
10月6日,22.999,120.164
10月6日,23.024,120.181
10月6日,22.997,120.227
10月6日,22.962,120.233
10月7日,22.987,120.221
10月7日,22.984,120.213
10月7日,23.009,120.221
10月7日,23.005,120.233
10月7日,23.005,120.233
10月7日,22.97,120.21
10月7日,22.97,120.21
10月8日,22.985,120.227
10月8日,22.987,120.232
10月8日,22.986,120.242
10月8日,22.989,120.246
10月8日,22.986,120.235
10月8日,22.99,120.21
10月8日,22.99,120.21
10月8日,23.008,120.192
10月8日,23.008,120.229
10月8日,22.999,120.164
10月8日,22.999,120.173
10月8日,22.98,120.189
10月8日,22.98,120.189
10月8日,22.968,120.189
10月8日,22.972,120.187
10月8日,23.013,120.226
10月8日,23.013,120.226
10月8日,23.005,120.233
10月8日,23.024,120.193
10月9日,22.987,120.223
10月9日,22.973,120.274
10月9日,22.984,120.199
10月9日,22.984,120.199
10月9日,23.02,120.209
10月9日,23.008,120.229
10月9日,22.999,120.164
10月9日,23.031,120.219
10月9日,22.978,120.207
10月9日,22.978,120.207
10月9日,23.005,120.233
10月9日,23.005,120.233
10月10日,22.99,120.226
10月10日,22.989,120.229
10月10日,22.974,120.216
10月10日,22.986,120.181
10月10日,22.999,120.173
10月10日,23.025,120.196
10月10日,23.025,120.202
10月10日,22.973,120.206
10月10日,22.973,120.206
10月11日,22.984,120.199
10月11日,22.984,120.199
10月11日,23.013,120.222
10月11日,23.007,120.218
10月11日,23.016,120.227
10月11日,23.016,120.227
10月11日,22.966,120.246
10月11日,22.94,120.225
10月11日,23.136,120.292
10月11日,23.028,120.302
10月12日,22.985,120.216
10月12日,22.989,120.229
10月12日,22.974,120.23
10月12日,22.988,120.21
10月12日,22.996,120.199
10月12日,23.007,120.197
10月12日,23.007,120.197
10月12日,22.995,120.149
10月12日,23.001,120.165
10月12日,23.031,120.195
10月12日,23.025,120.196
10月12日,22.949,120.178
10月12日,22.949,120.178
10月12日,23.016,120.227
10月12日,23.005,120.233
10月13日,22.986,120.235
10月13日,22.971,120.229
10月13日,22.997,120.196
10月13日,22.997,120.196
10月13日,23.007,120.225
10月13日,23.001,120.226
10月13日,22.989,120.166
10月13日,23.041,120.186
10月13日,23.025,120.189
10月13日,22.984,120.187
10月13日,22.986,120.19
10月13日,23.012,120.235
10月13日,23.012,120.235
10月14日,23.0,120.196
10月14日,22.984,120.213
10月14日,23.013,120.204
10月14日,23.021,120.19
10月14日,22.984,120.193
10月14日,23.026,120.225
10月14日,22.985,120.216
10月14日,23.0,120.196
10月14日,23.005,120.202
10月14日,22.994,120.169
10月14日,23.025,120.189
10月14日,22.972,120.195
10月14日,23.026,120.225
10月15日,22.989,120.192
10月15日,22.989,120.192
10月15日,22.989,120.194
10月15日,22.974,120.216
10月15日,22.993,120.238
10月15日,23.012,120.216
10月15日,23.007,120.181
10月15日,22.979,120.168
10月15日,23.012,120.168
10月15日,22.955,120.184
10月15日,22.955,120.184
10月15日,23.0,120.238
10月16日,22.977,120.219
10月16日,22.981,120.227
10月16日,22.97,120.21
10月16日,22.97,120.21
10月16日,23.01,120.183
10月16日,23.011,120.224
10月16日,23.004,120.226
10月16日,22.993,120.2
10月16日,22.991,120.204
10月16日,22.996,120.192
10月16日,23.004,120.172
10月16日,23.031,120.219
10月16日,23.037,120.218
10月16日,23.041,120.186
10月16日,23.024,120.193
10月16日,23.01,120.244
10月16日,23.01,120.244
10月16日,22.994,120.169
10月16日,22.995,120.174
10月17日,22.975,120.235
10月17日,22.985,120.216
10月17日,22.97,120.236
10月17日,22.963,120.191
10月17日,22.964,120.195
10月17日,22.957,120.196
10月17日,23.056,120.166
10月17日,23.051,120.185
10月17日,23.051,120.185
10月17日,23.031,120.209
10月17日,22.975,120.299
10月17日,22.966,120.3
10月17日,22.94,120.225
10月17日,23.028,120.332
10月17日,23.028,120.332
10月18日,23.006,120.222
10月18日,23.015,120.212
10月18日,23.016,120.22
10月18日,23.016,120.22
10月18日,22.984,120.199
10月18日,22.999,120.2
10月18日,22.993,120.209
10月18日,23.006,120.238
10月18日,23.019,120.23
10月18日,23.015,120.277
10月18日,22.994,120.183
10月18日,22.986,120.181
10月18日,22.979,120.168
10月18日,22.995,120.149
10月18日,23.185,120.256
10月18日,23.179,120.252
10月18日,23.186,120.25
10月18日,23.176,120.24
10月18日,23.076,120.29
10月18日,23.076,120.29
10月19日,22.983,120.222
10月19日,22.996,120.233
10月19日,22.992,120.227
10月19日,23.0,120.227
10月19日,22.972,120.195
10月19日,22.972,120.195
10月19日,22.949,120.178
10月19日,22.998,120.228
10月19日,23.007,120.225
10月19日,23.997,121.574
10月19日,23.007,120.197
10月19日,22.982,120.21
10月19日,22.982,120.21
10月19日,23.056,120.178
10月19日,23.06,120.22
10月19日,23.05,120.221
10月19日,23.041,120.237
10月19日,22.989,120.166
10月19日,23.003,120.163
10月19日,22.989,120.166
10月19日,22.999,120.173
10月20日,22.984,120.213
10月20日,22.998,120.215
10月20日,22.987,120.225
10月20日,22.981,120.227
10月20日,23.009,120.226
10月20日,23.008,120.192
10月20日,23.02,120.209
10月20日,23.02,120.209
10月20日,22.992,120.189
10月20日,22.984,120.206
10月20日,22.992,120.189
10月20日,23.0,120.196
10月20日,22.955,120.208
10月20日,22.955,120.208
10月20日,22.984,120.187
10月20日,22.984,120.187
10月20日,23.011,120.239
10月20日,23.011,120.239
10月20日,23.072,120.221
10月20日,23.024,120.181
10月20日,23.039,120.198
10月20日,22.995,120.149
10月20日,22.989,120.166
10月20日,22.994,120.183
10月20日,22.994,120.183
10月21日,22.989,120.214
10月21日,22.974,120.23
10月21日,22.99,120.226
10月21日,22.975,120.226
10月21日,22.989,120.192
10月21日,22.989,120.194
10月21日,23.004,120.172
10月21日,22.993,120.202
10月21日,22.993,120.202
10月21日,22.993,120.209
10月21日,23.007,120.225
10月21日,23.008,120.229
10月21日,23.014,120.217
10月21日,23.015,120.191
10月21日,23.0,120.207
10月21日,22.942,120.191
10月21日,22.973,120.206
10月21日,22.968,120.189
10月21日,22.968,120.189
10月21日,22.938,120.178
10月21日,23.011,120.23
10月21日,23.013,120.226
10月21日,22.999,120.173
10月21日,22.986,120.181
10月21日,23.025,120.207
10月21日,23.024,120.193
10月22日,22.982,120.233
10月22日,22.992,120.23
10月22日,22.986,120.235
10月22日,22.985,120.216
10月22日,22.993,120.238
10月22日,22.986,120.242
10月22日,22.97,120.236
10月22日,22.999,120.191
10月22日,23.002,120.193
10月22日,22.991,120.204
10月22日,23.001,120.21
10月22日,23.005,120.202
10月22日,23.011,120.224
10月22日,22.955,120.208
10月22日,22.955,120.208
10月22日,22.972,120.179
10月22日,22.957,120.196
10月22日,23.011,120.23
10月22日,23.041,120.237
10月22日,23.012,120.235
10月22日,22.999,120.173
10月22日,23.051,120.185
10月23日,22.982,120.233
10月23日,22.968,120.23
10月23日,22.978,120.223
10月23日,22.987,120.232
10月23日,22.977,120.219
10月23日,22.99,120.226
10月23日,22.971,120.229
10月23日,22.996,120.199
10月23日,22.996,120.199
10月23日,23.009,120.221
10月23日,23.001,120.2
10月23日,23.013,120.204
10月23日,22.984,120.187
10月23日,22.972,120.195
10月23日,22.964,120.195
10月23日,22.957,120.196
10月23日,23.019,120.23
10月23日,23.024,120.241
10月23日,23.01,120.244
10月23日,23.01,120.244
10月23日,23.123,120.315
10月23日,23.025,120.196
10月23日,23.037,120.191
10月23日,23.031,120.219
10月23日,22.994,120.169
10月23日,23.002,120.155
10月24日,22.984,120.213
10月24日,22.979,120.236
10月24日,22.974,120.23
10月24日,22.984,120.213
10月24日,22.975,120.226
10月24日,22.997,120.227
10月24日,22.997,120.233
10月24日,22.97,120.236
10月24日,22.967,120.235
10月24日,22.975,120.235
10月24日,22.97,120.236
10月24日,22.979,120.236
10月24日,22.991,120.22
10月24日,23.112,120.254
10月24日,23.085,120.202
10月24日,23.003,120.22
10月24日,23.004,120.226
10月24日,23.013,120.222
10月24日,23.028,120.302
10月24日,23.033,120.323
10月24日,23.039,120.299
10月24日,23.006,120.247
10月24日,23.044,120.235
10月24日,23.0,120.238
10月24日,23.145,120.144
10月24日,23.146,120.152
10月25日,22.997,120.197
10月25日,22.996,120.222
10月25日,22.998,120.222
10月25日,22.983,120.222
10月25日,23.01,120.242
10月25日,22.989,120.236
10月25日,22.989,120.236
10月25日,22.962,120.233
10月25日,22.963,120.227
10月25日,23.016,120.273
10月25日,22.985,120.216
10月25日,22.988,120.202
10月25日,22.989,120.192
10月25日,22.998,120.201
10月25日,23.004,120.189
10月25日,22.998,120.191
10月25日,22.94,120.225
10月25日,22.94,120.225
10月25日,22.939,120.26
10月25日,22.939,120.26
10月25日,22.972,120.187
10月25日,22.967,120.186
10月25日,22.955,120.208
10月25日,22.97,120.21
10月25日,22.957,120.173
10月25日,22.977,120.196
10月25日,22.962,120.277
10月25日,22.967,120.31
10月25日,22.91,120.295
10月25日,23.078,120.145
10月25日,23.057,120.216
10月25日,23.07,120.204
10月25日,23.031,120.179
10月25日,23.031,120.179
10月25日,23.001,120.165
10月25日,22.989,120.166
10月25日,22.994,120.169
10月25日,22.994,120.183
10月25日,22.995,120.174
10月26日,23.025,120.207
